Date,Open,Close,High,Low,Volume
2024-02-13 00:00:00-05:00,401.1300494611104,402.4970703125,406.21178774325523,399.59464501524405,27824900
2024-02-14 00:00:00-05:00,404.97813565927675,406.3873596191406,406.73471379055,401.50465451788693,20401200
2024-02-15 00:00:00-05:00,405.0476293953427,403.4795837402344,406.03011869599004,401.22679392364836,21825500
2024-02-16 00:00:00-05:00,404.86897976610464,400.99853515625,405.19649639829663,400.3832375883185,22281100
2024-02-20 00:00:00-05:00,400.1847314590158,399.7381591796875,401.4252604899609,394.9943773768075,24307900
2024-02-21 00:00:00-05:00,397.1380014467668,399.13275146484375,399.24193376469594,394.21034092041026,18631100
2024-02-22 00:00:00-05:00,407.08204605240707,408.5309753417969,409.7020273662852,405.4743254278806,27009900
2024-02-23 00:00:00-05:00,412.5205590554713,407.2309265136719,412.7090915973696,405.87131159465224,16295900
2024-02-26 00:00:00-05:00,408.34246112673543,404.4521789550781,409.0371695148512,404.27351975281573,16193500
2024-02-27 00:00:00-05:00,404.898754425873,404.39263916015625,405.22627106063214,400.7901378959309,14835800
2024-02-28 00:00:00-05:00,405.0872739909664,404.6307678222656,406.1987830728558,402.24895832016676,13183100
2024-02-29 00:00:00-05:00,405.5438348800808,410.5059509277344,411.06170550216336,402.84444253870316,31947300
2024-03-01 00:00:00-05:00,408.153876143975,412.3518371582031,412.71902889421233,407.76684684717014,17800300
2024-03-04 00:00:00-05:00,410.30747829521556,411.7762756347656,414.18785690698894,409.1959690810067,17596000
2024-03-05 00:00:00-05:00,410.8234857245891,399.59918212890625,411.1112969231929,397.6044321579871,26919200
2024-03-06 00:00:00-05:00,399.91679432847235,399.04345703125,402.0902036474927,395.37150921419715,22344100
2024-03-07 00:00:00-05:00,403.04293193355477,406.0400695800781,406.6752047214003,399.1923248157397,18718500
2024-03-08 00:00:00-05:00,404.8689575439801,403.14215087890625,407.3103404061873,401.2664565057241,17971700
2024-03-11 00:00:00-04:00,400.700826521959,401.4550476074219,402.6062622273282,398.21976836345937,16120800
2024-03-12 00:00:00-04:00,404.5315189350478,412.13348388671875,412.4212950799544,403.70782104780903,22457000
2024-03-13 00:00:00-04:00,414.9321647542621,411.95489501953125,415.0115452878592,408.3325562328795,17115900
2024-03-14 00:00:00-04:00,417.0558908033508,421.9981689453125,424.5784751674573,414.8229387375938,34157300
2024-03-15 00:00:00-04:00,416.11311165944556,413.2648620605469,419.3980298678985,409.6623611748997,45049800
2024-03-18 00:00:00-04:00,411.11127379953496,414.15802001953125,417.54218646296124,410.644833725834,20106000
2024-03-19 00:00:00-04:00,414.6641491974699,418.217041015625,418.4750807248628,412.40142563915276,19837900
