Date,Open,Close,High,Low,Volume
2024-02-23 00:00:00-05:00,195.30999755859375,191.97000122070312,197.57000732421875,191.5,78841900
2024-02-26 00:00:00-05:00,192.2899932861328,199.39999389648438,201.77999877929688,192.0,111747100
2024-02-27 00:00:00-05:00,204.0399932861328,199.72999572753906,205.60000610351562,198.25999450683594,108645400
2024-02-28 00:00:00-05:00,200.4199981689453,202.0399932861328,205.3000030517578,198.44000244140625,99806200
2024-02-29 00:00:00-05:00,204.17999267578125,201.8800048828125,205.27999877929688,198.4499969482422,85907000
2024-03-01 00:00:00-05:00,200.52000427246094,202.63999938964844,204.52000427246094,198.5,82099200
2024-03-04 00:00:00-05:00,198.72999572753906,188.13999938964844,199.75,186.72000122070312,134334900
2024-03-05 00:00:00-05:00,183.0500030517578,180.74000549316406,184.58999633789062,177.57000732421875,119660800
2024-03-06 00:00:00-05:00,179.99000549316406,176.5399932861328,181.5800018310547,173.6999969482422,107920900
2024-03-07 00:00:00-05:00,174.35000610351562,178.64999389648438,180.0399932861328,173.6999969482422,102129000
2024-03-08 00:00:00-05:00,181.5,175.33999633789062,182.72999572753906,174.6999969482422,85315300
2024-03-11 00:00:00-04:00,175.4499969482422,177.77000427246094,182.8699951171875,174.8000030517578,85391500
2024-03-12 00:00:00-04:00,177.77000427246094,177.5399932861328,179.42999267578125,172.41000366210938,87391700
2024-03-13 00:00:00-04:00,173.0500030517578,169.47999572753906,176.0500030517578,169.14999389648438,106524500
2024-03-14 00:00:00-04:00,167.77000427246094,162.5,171.1699981689453,160.50999450683594,126325700
2024-03-15 00:00:00-04:00,163.16000366210938,163.57000732421875,165.17999267578125,160.75999450683594,96971900
2024-03-18 00:00:00-04:00,170.02000427246094,173.8000030517578,174.72000122070312,165.89999389648438,108214400
2024-03-19 00:00:00-04:00,172.36000061035156,171.32000732421875,172.82000732421875,167.4199981689453,77271400
