Date,Open,Close,High,Low,Volume
2024-01-02 00:00:00-05:00,186.03307200647276,184.53208923339844,187.31538170646215,182.79253333369908,82488700
2024-01-03 00:00:00-05:00,183.1205403666837,183.15036010742188,184.77063680356278,182.3352467466545,58414500
2024-01-04 00:00:00-05:00,181.06291404030495,180.82435607910156,181.99730650228184,179.80050438167336,71983600
2024-01-05 00:00:00-05:00,180.90387243418792,180.09869384765625,181.6692660827433,179.09472708075188,62303300
2024-01-08 00:00:00-05:00,181.0032684531674,184.4525604248047,184.49233019548157,180.41679326133186,59144500
2024-01-09 00:00:00-05:00,182.82234457021028,184.03506469726562,184.04499955584959,181.63944418662982,42841800
2024-01-10 00:00:00-05:00,183.24979649333252,185.0788116455078,185.2875498615879,182.82235486658107,46792900
2024-01-11 00:00:00-05:00,185.42670336710847,184.4823760986328,185.93366934185158,182.524132048394,49128400
2024-01-12 00:00:00-05:00,184.9495734055796,184.81040954589844,185.6255229866903,184.08477050382692,40444700
2024-01-16 00:00:00-05:00,181.07285998444632,182.53408813476562,183.16031793652851,179.85018978995151,65603000
2024-01-17 00:00:00-05:00,180.18817865322478,181.58975219726562,181.83826018866833,179.2239664331644,47317400
2024-01-18 00:00:00-05:00,184.979392426226,187.50424194335938,188.01119275141858,184.72094959289208,78005800
2024-01-19 00:00:00-05:00,188.2000611602168,190.416748046875,190.80441988057507,187.69311035236996,68741000
2024-01-22 00:00:00-05:00,191.15232686866392,192.7328338623047,194.16424214625192,191.1125571009308,60133900
2024-01-23 00:00:00-05:00,193.8561183903394,194.01515197753906,194.58175747905844,192.67321792314553,42355600
2024-01-24 00:00:00-05:00,194.25371040083746,193.33920288085938,195.20798769039715,193.18015413797895,53631300
2024-01-25 00:00:00-05:00,194.0549212884663,193.0111846923828,195.0986578845498,191.95751323703675,54822100
2024-01-26 00:00:00-05:00,193.1106022428928,191.27163696289062,193.59766821896898,190.7945058465033,44594000
2024-01-29 00:00:00-05:00,190.8640515837601,190.58572387695312,191.05292006360537,188.448561449459,47145600
2024-01-30 00:00:00-05:00,189.80045678886228,186.91775512695312,190.65532484477694,186.35116482109103,55859400
